date,venue,race,race_id,start_time,model,model_label,model_desc,run_id,horse,jockey,trainer,tab_number,barrier,tr_rank,mid_rank,late_rank,weight_trend,wins_at_dist,fixed_win_price,starting_price_sp,price_top,finish_position,won,placed,resulted,early_rank,total_rank
2026-05-09,Gosford,7.0,1358952,2026-05-09T04:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124518,Kerguelen,S Clipperton,Joseph Pride,9.0,2.0,1,8.0,1.0,-1.6,2.0,4.2,,,,,,0.0,9.0,1.0
2026-05-09,Gosford,8.0,1358953,2026-05-09T05:20:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124539,Sarrismo,A Adkins,Tom Charlton,10.0,1.0,1,7.0,9.0,2.6,2.0,4.4,,,,,,0.0,1.0,7.0
2026-05-09,Gold Coast,8.0,1358963,2026-05-09T06:55:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124672,Beadman,J B Mc Donald,Peter Snowden,2.0,8.0,1,12.0,10.0,-1.1,3.0,2.8,,,,,,0.0,3.0,11.0
2026-05-09,Gold Coast,4.0,1358964,2026-05-09T04:18:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124700,Tomato Toastie,Tim Clark,G Waterhouse & A Bott,9.0,11.0,1,11.0,8.0,-0.8,1.0,3.8,,,,,,0.0,5.0,14.0
2026-05-09,Gold Coast,2.0,1358965,2026-05-09T03:08:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124731,Now Is The Hour,,T J Gollan,21.0,22.0,1,15.0,2.0,-0.9,4.0,4.2,,,,,,0.0,7.0,7.0
2026-05-09,Gold Coast,9.0,1358966,2026-05-09T07:30:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14124737,Midnight In Tokyo,Ryan Maloney,Todd Pollard,5.0,3.0,2,1.0,6.0,1.5,3.0,5.5,,,,,,0.0,5.0,6.0
2026-05-09,Gold Coast,9.0,1358966,2026-05-09T07:30:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124741,Hidden Wealth,J B Mc Donald,T J Gollan,1.0,7.0,1,9.0,4.0,0.4,3.0,2.7,,,,,,0.0,8.0,8.0
2026-05-09,Gold Coast,5.0,1358967,2026-05-09T04:53:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14124776,Nightline,M R Du Plessis,Tony & Maddysen Sears,3.0,18.0,2,1.0,15.0,1.8,0.0,7.0,,,,,,0.0,9.0,6.0
2026-05-09,Gold Coast,5.0,1358967,2026-05-09T04:53:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124784,Single Red,C J Grylls,Andrew Forsman,1.0,5.0,1,,,0.6,1.0,2.8,,,,,,0.0,,
2026-05-09,Gold Coast,7.0,1358968,2026-05-09T06:08:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124788,Pride Of Jenni,Declan Bates,C Maher,9.0,3.0,1,8.0,1.0,0.0,1.0,3.8,,,,,,0.0,7.0,10.0
2026-05-09,Gold Coast,3.0,1358969,2026-05-09T03:43:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124814,Berzelius,Tommy Berry,Michael Freedman,6.0,6.0,1,7.0,2.0,,1.0,4.4,,,,,,0.0,9.0,2.0
2026-05-09,Gold Coast,1.0,1358970,2026-05-09T02:33:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124852,Daggers,Tommy Berry,T J Gollan,7.0,19.0,1,9.0,4.0,2.2,1.0,1.7,,,,,,0.0,8.0,12.0
2026-05-09,Gold Coast,6.0,1358971,2026-05-09T05:32:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124866,Flying Destiny,Jamie Melham,Michael Freedman,8.0,4.0,1,10.0,8.0,4.4,1.0,4.0,,,,,,0.0,1.0,3.0
2026-05-09,Tuncurry,3.0,1358972,2026-05-09T04:21:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124895,Checks'n'balances,O A Dalton,Annabel & Rob Archibald,2.0,4.0,1,11.0,1.0,0.2,0.0,3.3,,,,,,0.0,3.0,2.0
2026-05-09,Tuncurry,6.0,1358973,2026-05-09T06:11:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124913,Bondi Prophet,O A Dalton,R J Agnew,1.0,2.0,1,5.0,5.0,3.4,2.0,3.6,,,,,,0.0,7.0,3.0
2026-05-09,Tuncurry,5.0,1358974,2026-05-09T05:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124931,High Voltage,G Spokes,Paul Snowden,1.0,5.0,1,8.0,2.0,,1.0,3.2,,,,,,0.0,2.0,2.0
2026-05-09,Tuncurry,2.0,1358975,2026-05-09T03:46:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14124935,Brazen Brando,G Spokes,B M Lazzarini,1.0,8.0,1,2.0,2.0,2.4,3.0,3.3,,,,,,0.0,4.0,1.0
2026-05-09,Tuncurry,2.0,1358975,2026-05-09T03:46:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14124935,Brazen Brando,G Spokes,B M Lazzarini,1.0,8.0,1,2.0,2.0,2.4,3.0,3.3,,,,,,0.0,4.0,1.0
2026-05-09,Tuncurry,2.0,1358975,2026-05-09T03:46:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124935,Brazen Brando,G Spokes,B M Lazzarini,1.0,8.0,1,2.0,2.0,2.4,3.0,3.3,,,,,,0.0,4.0,1.0
2026-05-09,Tuncurry,1.0,1358976,2026-05-09T03:11:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124949,Calamity Fox,O A Dalton,Colt Prosser,1.0,4.0,1,4.0,4.0,-0.5,2.0,3.7,,,,,,0.0,2.0,4.0
2026-05-09,Tuncurry,4.0,1358977,2026-05-09T04:56:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14124968,Show Us Ya Texts,Nick Palmer,Lyle Chandler,15.0,15.0,2,2.0,2.0,1.0,0.0,3.3,,,,,,0.0,4.0,3.0
2026-05-09,Tuncurry,4.0,1358977,2026-05-09T04:56:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14124965,Ms Hubble,Madeline Owen,K Owen,11.0,9.0,1,5.0,3.0,-0.8,0.0,2.25,,,,,,0.0,3.0,4.0
2026-05-08,Pakenham,4.0,1359011,2026-05-08T08:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125318,Shindy,Ben Allen,Peter Gelagotis,11.0,3.0,1,2.0,8.0,0.0,0.0,2.0,,,,,,0.0,5.0,6.0
2026-05-08,Pakenham,1.0,1359012,2026-05-08T06:45:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14125373,Aradeo,Zac Spain,"Ben, Will & Jd Hayes",3.0,3.0,2,1.0,2.0,1.0,0.0,2.3,,,,,,0.0,4.0,1.0
2026-05-08,Pakenham,1.0,1359012,2026-05-08T06:45:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14125373,Aradeo,Zac Spain,"Ben, Will & Jd Hayes",3.0,3.0,2,1.0,2.0,1.0,0.0,2.3,,,,,,0.0,4.0,1.0
2026-05-08,Pakenham,1.0,1359012,2026-05-08T06:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125366,Geeseven,W Egan,G M Begg,1.0,8.0,1,2.0,3.0,,0.0,1.8,,,,,,0.0,3.0,2.0
2026-05-08,Pakenham,3.0,1359013,2026-05-08T07:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125394,Afterberna,Ben Allen,C Maher,7.0,8.0,1,6.0,1.0,1.2,0.0,1.7,,,,,,0.0,3.0,1.0
2026-05-08,Pakenham,6.0,1359014,2026-05-08T09:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125469,Belcony,J Noonan,Reece Goodwin,10.0,3.0,1,5.0,7.0,-0.8,2.0,4.0,,,,,,0.0,3.0,7.0
2026-05-08,Pakenham,5.0,1359015,2026-05-08T08:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125529,A Diva,Jackson Radley,Richard Laming,1.0,3.0,1,6.0,3.0,1.4,0.0,1.95,,,,,,0.0,1.0,3.0
2026-05-08,Pakenham,7.0,1359016,2026-05-08T09:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125544,Quebeck,Olivia East,Nathan Dunn,2.0,2.0,1,9.0,6.0,-2.1,2.0,5.5,,,,,,0.0,4.0,8.0
2026-05-08,Pakenham,8.0,1359017,2026-05-08T10:15:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14125598,She Daresthe Devil,Liana Wood,Kasey Besanko,11.0,9.0,2,1.0,7.0,1.1,2.0,6.0,,,,,,0.0,5.0,7.0
2026-05-08,Pakenham,8.0,1359017,2026-05-08T10:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125640,Hey Kleine Maus,W Egan,Gavin Bedggood,7.0,16.0,1,3.0,5.0,,1.0,2.7,,,,,,0.0,3.0,5.0
2026-05-08,Pakenham,2.0,1359018,2026-05-08T07:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125656,Just Swift,Ben Allen,Mitchell Freedman,10.0,13.0,1,9.0,4.0,0.8,0.0,3.0,,,,,,0.0,4.0,3.0
2026-05-08,Port Augusta,6.0,1359019,2026-05-08T06:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125669,Shikanic,Campbell Rawiller,Peter Nolan,7.0,2.0,1,7.0,8.0,-0.2,5.0,3.2,,,,,,0.0,2.0,5.0
2026-05-08,Port Augusta,5.0,1359020,2026-05-08T06:00:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14125689,Fox Dunnett,Tala Hutchinson,Garret Lynch,7.0,9.0,2,2.0,5.0,0.8,2.0,3.5,,,,,,0.0,8.0,1.0
2026-05-08,Port Augusta,5.0,1359020,2026-05-08T06:00:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125699,Ti Tree Royal,Alyssa Webb,Garret Lynch,2.0,8.0,1,4.0,1.0,-1.6,1.0,2.15,,,,,,0.0,2.0,2.0
2026-05-08,Port Augusta,2.0,1359021,2026-05-08T04:10:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125702,Social Dancer,Alyssa Webb,Christopher Harrison,8.0,9.0,1,4.0,1.0,-0.5,0.0,5.5,,,,,,0.0,8.0,1.0
2026-05-08,Port Augusta,3.0,1359022,2026-05-08T04:45:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14125720,Sir Panama,Sairyn Fawke,Christopher Harrison,1.0,5.0,1,2.0,6.0,1.8,0.0,2.2,,,,,,0.0,2.0,5.0
2026-05-08,Port Augusta,3.0,1359022,2026-05-08T04:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125720,Sir Panama,Sairyn Fawke,Christopher Harrison,1.0,5.0,1,2.0,6.0,1.8,0.0,2.2,,,,,,0.0,2.0,5.0
2026-05-08,Port Augusta,1.0,1359023,2026-05-08T03:35:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126838,Otto's Dream,Tala Hutchinson,Garret Lynch,7.0,8.0,1,4.0,8.0,-4.5,0.0,3.0,,,,,,0.0,2.0,7.0
2026-05-08,Port Augusta,7.0,1359024,2026-05-08T07:05:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14125741,Never Surrender,S H Sit,D J McMahon,1.0,3.0,1,2.0,7.0,2.8,2.0,4.8,,,,,,0.0,8.0,4.0
2026-05-08,Port Augusta,7.0,1359024,2026-05-08T07:05:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125741,Never Surrender,S H Sit,D J McMahon,1.0,3.0,1,2.0,7.0,2.8,2.0,4.8,,,,,,0.0,8.0,4.0
2026-05-08,Port Augusta,4.0,1359025,2026-05-08T05:20:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14125755,Footprints,Wesley Cave,T L Day,2.0,2.0,2,1.0,5.0,2.6,2.0,5.0,,,,,,0.0,3.0,4.0
2026-05-08,Port Augusta,4.0,1359025,2026-05-08T05:20:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14125758,Star Casino,S H Sit,Travis Doudle,6.0,7.0,1,3.0,6.0,-0.6,1.0,2.9,,,,,,0.0,5.0,6.0
2026-05-09,Caulfield,6.0,1359042,2026-05-09T05:00:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126368,Bustling,M Zahra,M Price & M Kent Jnr,1.0,6.0,1,3.0,4.0,0.9,1.0,4.2,,,,,,0.0,7.0,3.0
2026-05-09,Caulfield,3.0,1359043,2026-05-09T03:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126403,Jett Smash,W Egan,D T O'Brien,2.0,14.0,1,10.0,1.0,-0.8,0.0,4.8,,,,,,0.0,7.0,4.0
2026-05-09,Caulfield,2.0,1359044,2026-05-09T02:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126449,Simurgh,Craig Williams,"Ben, Will & Jd Hayes",13.0,6.0,1,4.0,3.0,-1.5,1.0,3.0,,,,,,0.0,9.0,1.0
2026-05-09,Caulfield,1.0,1359045,2026-05-09T02:10:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126488,Natural Fling,H Coffey,T & C McEvoy,12.0,3.0,1,,,,0.0,2.4,,,,,,0.0,,
2026-05-09,Caulfield,4.0,1359046,2026-05-09T03:50:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14126508,Bella Verona,H Coffey,M M Laurie,6.0,1.0,3,2.0,1.0,,1.0,4.8,,,,,,0.0,12.0,1.0
2026-05-09,Caulfield,4.0,1359046,2026-05-09T03:50:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126507,Chateau Eze,M Zahra,M W Walker,4.0,10.0,1,12.0,7.0,0.0,0.0,5.0,,,,,,0.0,7.0,10.0
2026-05-09,Caulfield,9.0,1359047,2026-05-09T06:50:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14126549,Marsept,Jye McNeil,"M, W & J Hawkes",17.0,10.0,1,1.0,14.0,1.1,1.0,2.8,,,,,,0.0,8.0,10.0
2026-05-09,Caulfield,9.0,1359047,2026-05-09T06:50:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126549,Marsept,Jye McNeil,"M, W & J Hawkes",17.0,10.0,1,1.0,14.0,1.1,1.0,2.8,,,,,,0.0,8.0,10.0
2026-05-09,Caulfield,7.0,1359048,2026-05-09T05:40:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14126566,Green Fly,Damien Thornton,A & S Freedman,3.0,3.0,3,1.0,1.0,3.2,3.0,5.5,,,,,,0.0,10.0,1.0
2026-05-09,Caulfield,7.0,1359048,2026-05-09T05:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126577,Brave One,Jye McNeil,"M, W & J Hawkes",5.0,1.0,1,9.0,2.0,-0.5,3.0,3.7,,,,,,0.0,5.0,5.0
2026-05-09,Caulfield,8.0,1359049,2026-05-09T06:15:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14126591,Land Legend,M Zahra,C Maher,1.0,4.0,1,2.0,8.0,4.4,0.0,3.8,,,,,,0.0,12.0,11.0
2026-05-09,Caulfield,8.0,1359049,2026-05-09T06:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126591,Land Legend,M Zahra,C Maher,1.0,4.0,1,2.0,8.0,4.4,0.0,3.8,,,,,,0.0,12.0,11.0
2026-05-09,Caulfield,5.0,1359050,2026-05-09T04:25:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14126633,Oceana Dream,L J Meech,P G Moody & Katherine Coleman,7.0,9.0,1,6.0,8.0,1.5,2.0,3.2,,,,,,0.0,1.0,4.0
2026-05-09,Gosford,1.0,1359163,2026-05-09T01:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14128045,Priory Park,Dylan Gibbons,Annabel & Rob Archibald,2.0,1.0,1,5.0,2.0,,0.0,2.25,,,,,,0.0,2.0,1.0
2026-05-09,Gosford,2.0,1359164,2026-05-09T01:50:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14128071,Spice Baby,A Adkins,Joseph Ible,12.0,5.0,1,2.0,2.0,-1.9,1.0,4.0,,,,,,0.0,8.0,4.0
2026-05-09,Gosford,4.0,1359165,2026-05-09T03:00:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14128087,Compensation,Rachel King,Bjorn Baker,6.0,1.0,1,7.0,5.0,-6.5,2.0,2.1,,,,,,0.0,1.0,6.0
2026-05-08,Canberra,5.0,1359166,2026-05-08T04:58:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14128107,Hammoon Heroine,Pierre Boudvillain,Matthew Smith,7.0,1.0,1,3.0,3.0,1.2,1.0,1.95,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0
2026-05-09,Port Hedland,2.0,1359212,2026-05-09T06:23:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14129190,Border Control,Jefferson Tsang,Timothy Pike,1.0,6.0,1,2.0,7.0,3.2,6.0,3.3,,,,,,0.0,3.0,5.0
2026-05-09,Port Hedland,2.0,1359212,2026-05-09T06:23:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129190,Border Control,Jefferson Tsang,Timothy Pike,1.0,6.0,1,2.0,7.0,3.2,6.0,3.3,,,,,,0.0,3.0,5.0
2026-05-09,Port Hedland,4.0,1359213,2026-05-09T07:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129205,Tousled Crown,Jason Li,Brett Pope,1.0,6.0,1,4.0,1.0,-3.2,0.0,3.9,,,,,,0.0,6.0,1.0
2026-05-09,Port Hedland,6.0,1359214,2026-05-09T08:51:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129208,Star Power,K Yuill,T N Pike,3.0,4.0,1,8.0,7.0,3.0,3.0,3.1,,,,,,0.0,2.0,5.0
2026-05-09,Port Hedland,1.0,1359215,2026-05-09T05:47:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14129226,My Tea,Elisha Whittington,Brett Pope,1.0,12.0,2,1.0,1.0,0.0,0.0,5.0,,,,,,0.0,9.0,1.0
2026-05-09,Port Hedland,1.0,1359215,2026-05-09T05:47:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129227,Take The Field,J Gray,Brett Pope,2.0,2.0,1,3.0,8.0,0.5,0.0,2.7,,,,,,0.0,3.0,3.0
2026-05-09,Port Hedland,5.0,1359216,2026-05-09T08:15:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14129242,Quick Cookie,Madi Derrick,Ryan Hill,7.0,8.0,1,2.0,3.0,1.2,0.0,3.2,,,,,,0.0,4.0,3.0
2026-05-09,Port Hedland,5.0,1359216,2026-05-09T08:15:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129242,Quick Cookie,Madi Derrick,Ryan Hill,7.0,8.0,1,2.0,3.0,1.2,0.0,3.2,,,,,,0.0,4.0,3.0
2026-05-09,Port Hedland,3.0,1359217,2026-05-09T07:09:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14129254,Dynamic One,Rosie Mahony,Timothy Pike,1.0,3.0,1,2.0,3.0,6.9,1.0,2.0,,,,,,0.0,6.0,3.0
2026-05-09,Port Hedland,3.0,1359217,2026-05-09T07:09:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129254,Dynamic One,Rosie Mahony,Timothy Pike,1.0,3.0,1,2.0,3.0,6.9,1.0,2.0,,,,,,0.0,6.0,3.0
2026-05-09,Ascot,5.0,1359218,2026-05-09T06:04:00+00:00,main,Main,TR≤3 + Mid+Late+Total top 2 (gate min $3 at bet placement),14129267,Simply Thinkin',C Johnston-Porter,A G Durrant,2.0,3.0,3,2.0,1.0,0.2,0.0,7.0,,,,,,0.0,10.0,1.0
2026-05-09,Ascot,5.0,1359218,2026-05-09T06:04:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14129272,Westbound,B Parnham,Michael Grantham,6.0,9.0,1,1.0,7.0,0.6,0.0,1.7,,,,,,0.0,5.0,2.0
2026-05-09,Ascot,5.0,1359218,2026-05-09T06:04:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129272,Westbound,B Parnham,Michael Grantham,6.0,9.0,1,1.0,7.0,0.6,0.0,1.7,,,,,,0.0,5.0,2.0
2026-05-09,Ascot,8.0,1359219,2026-05-09T08:00:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129291,Malletier,Holly Nottle,Luke Fernie,9.0,1.0,1,14.0,1.0,0.9,0.0,2.3,,,,,,0.0,11.0,2.0
2026-05-09,Ascot,1.0,1359220,2026-05-09T03:39:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129297,Precious God,Holly Nottle,P Wagg,2.0,5.0,1,5.0,1.0,-1.5,1.0,1.6,,,,,,0.0,6.0,1.0
2026-05-09,Ascot,3.0,1359221,2026-05-09T04:49:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14129308,Shmoov Moova,C Johnston-Porter,Simon Miller,6.0,3.0,2,1.0,5.0,1.9,2.0,2.6,,,,,,0.0,4.0,3.0
2026-05-09,Ascot,3.0,1359221,2026-05-09T04:49:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129307,Desert Whisper,Natika Riordan,Luke Fernie,3.0,2.0,1,6.0,6.0,-3.1,3.0,3.7,,,,,,0.0,1.0,6.0
2026-05-09,Ascot,6.0,1359222,2026-05-09T06:45:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129320,Yes Queen,Holly Nottle,Summer Dickson,4.0,9.0,1,11.0,1.0,-0.4,1.0,2.7,,,,,,0.0,11.0,2.0
2026-05-09,Ascot,2.0,1359223,2026-05-09T04:14:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14129337,Fancy Red,C Johnston-Porter,A G Durrant,2.0,3.0,2,1.0,5.0,0.5,0.0,4.0,,,,,,0.0,1.0,4.0
2026-05-09,Ascot,2.0,1359223,2026-05-09T04:14:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129338,Rock 'n' The Jam,S Parnham,Russell Stewart,5.0,2.0,1,4.0,1.0,0.9,0.0,1.6,,,,,,0.0,4.0,1.0
2026-05-09,Ascot,9.0,1359224,2026-05-09T08:40:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129356,Snow God,P Harvey,D R Harrison,3.0,7.0,1,13.0,7.0,4.6,0.0,4.0,,,,,,0.0,9.0,13.0
2026-05-09,Ascot,4.0,1359225,2026-05-09T05:26:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129366,He's A Machino,Natika Riordan,S & J Casey,1.0,1.0,1,5.0,7.0,0.0,1.0,3.1,,,,,,0.0,2.0,6.0
2026-05-09,Ascot,7.0,1359226,2026-05-09T07:20:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14129405,Hot And High,B Parnham,D M Luciani,7.0,6.0,1,1.0,8.0,-2.8,1.0,1.9,,,,,,0.0,2.0,2.0
2026-05-09,Morphettville,2.0,1359302,2026-05-09T02:52:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131607,Bred 'em All,Harry Grace,R & C Jolly,3.0,1.0,1,11.0,1.0,,1.0,2.3,,,,,,0.0,7.0,2.0
2026-05-09,Morphettville,5.0,1359303,2026-05-09T04:37:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131624,Cushioned,Zac Lloyd,A & S Freedman,6.0,7.0,1,8.0,15.0,-0.4,0.0,5.0,,,,,,0.0,3.0,8.0
2026-05-09,Morphettville,6.0,1359304,2026-05-09T05:12:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131636,Arran Bay,Zac Lloyd,P Stokes,2.0,7.0,1,11.0,4.0,3.1,2.0,2.3,,,,,,0.0,5.0,6.0
2026-05-09,Morphettville,3.0,1359305,2026-05-09T03:27:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131649,Portarlington,C Schofield,P Stokes,3.0,2.0,1,3.0,3.0,-1.0,0.0,3.7,,,,,,0.0,9.0,1.0
2026-05-09,Morphettville,9.0,1359306,2026-05-09T07:05:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131663,I Am Velvet,C Schofield,P Stokes,5.0,13.0,1,4.0,15.0,-1.2,2.0,5.5,,,,,,0.0,9.0,14.0
2026-05-09,Morphettville,7.0,1359307,2026-05-09T05:52:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14131679,Bossy Nic,D W Stackhouse,T & C McEvoy,3.0,5.0,2,2.0,6.0,1.4,2.0,5.0,,,,,,0.0,5.0,2.0
2026-05-09,Morphettville,7.0,1359307,2026-05-09T05:52:00+00:00,tr1_min4,TR1 Min$4 (ref),TR1 (gate min $4 at bet placement),14131689,Naifah,Zac Lloyd,M Price & M Kent Jnr,13.0,2.0,1,9.0,1.0,0.5,0.0,4.4,,,,,,0.0,6.0,11.0
2026-05-09,Morphettville,4.0,1359308,2026-05-09T04:02:00+00:00,top_form,Top Form (ref),TR≤2 + Mid top2 + weight_up (gate min $4 at bet placement),14131693,Polymnia,Zac Lloyd,Tom Charlton,4.0,8.0,1,1.0,7.0,0.2,0.0,2.9,,,,,,0.0,9.0,2.0
